playerName,seasonStartYear, salary 
William Avery,1999,"1,196,520.00"
Willie Anderson,1999,"510,000.00"
Yinka Dare,1999,"1,893,500.00"
Zan Tabak,1999,"1,100,000.00"
Zydrunas Ilgauskas,1999,"9,000,000.00"
A.C. Green,2000,"2,250,000.00"
Aaron McKie,2000,"1,818,000.00"
Aaron Williams,2000,"2,250,000.00"
Adam Keefe,2000,"3,390,000.00"
Ademola Okulaja,2000,"316,969.00"
Adonal Foyle,2000,"3,580,000.00"
Adrian Griffin,2000,"498,500.00"
AJ Guyton,2000,"316,969.00"
Al Harrington,2000,"797,880.00"
Alan Henderson,2000,"5,910,000.00"
Aleksandar Radojevic,2000,"1,425,120.00"
Allan Houston,2000,"9,000,000.00"
Allen Iverson,2000,"10,130,000.00"
Alonzo Mourning,2000,"16,880,000.00"
Alvin Williams,2000,"2,100,000.00"
Andrae Patterson,2000,"498,500.00"
Andre Miller,2000,"1,808,400.00"
Andrew DeClercq,2000,"1,920,000.00"
Anfernee Hardaway,2000,"10,130,000.00"
Ansu Sesay,2000,"508,000.00"
Antawn Jamison,2000,"2,678,400.00"
Anthony Carter,2000,"1,200,000.00"
Anthony Johnson,2000,"1,200,000.00"
Anthony Mason,2000,"5,550,000.00"
Anthony Miller,2000,"40,000.00"
Anthony Peeler,2000,"2,740,000.00"
Antoine Walker,2000,"10,130,000.00"
Antonio Daniels,2000,"2,820,000.00"
Antonio Davis,2000,"5,500,000.00"
Antonio Harvey,2000,"611,000.00"
Antonio McDyess,2000,"10,800,000.00"
Arvydas Sabonis,2000,"11,250,000.00"
Austin Croshere,2000,"5,300,000.00"
Avery Johnson,2000,"8,000,000.00"
Baron Davis,2000,"2,916,000.00"
Ben Wallace,2000,"4,000,000.00"
Bill Curley,2000,"1,034,500.00"
Billy Owens,2000,"2,100,000.00"
Bimbo Coles,2000,"2,250,000.00"
Bo Outlaw,2000,"4,500,000.00"
Bob Sura,2000,"4,390,000.00"
Bobby Jackson,2000,"2,250,000.00"
Bobby Phills,2000,"4,640,000.00"
Bonzi Wells,2000,"1,528,440.00"
Brad Miller,2000,"4,000,000.00"
Brent Barry,2000,"4,320,000.00"
Brent Price,2000,"2,880,000.00"
Brevin Knight,2000,"4,250,000.00"
Brian Cardinal,2000,"316,969.00"
Brian Grant,2000,"8,900,000.00"
Brian Shaw,2000,"2,250,000.00"
Brian Skinner,2000,"901,800.00"
Bruce Bowen,2000,"733,000.00"
Bruno Sundov,2000,"997,000.00"
Bryant Reeves,2000,"10,110,000.00"
Bryant Stith,2000,"5,920,000.00"
Bryce Drew,2000,"1,182,600.00"
Bryon Russell,2000,"4,570,000.00"
Cal Bowdler,2000,"1,102,800.00"
Calbert Cheaney,2000,"2,200,000.00"
Calvin Booth,2000,"423,500.00"
Carlos Rogers,2000,"2,200,000.00"
Cedric Ceballos,2000,"3,937,500.00"
Cedric Henderson,2000,"2,700,000.00"
Charles Oakley,2000,"5,760,000.00"
Charlie Ward,2000,"5,040,000.00"
Chauncey Billups,2000,"2,250,000.00"
Cherokee Parks,2000,"2,100,000.00"
Chris Carr,2000,"1,200,000.00"
Chris Carrawell,2000,"316,969.00"
Chris Childs,2000,"4,680,000.00"
Chris Crawford,2000,"2,200,000.00"
Chris Dudley,2000,"6,200,000.00"
Chris Gatling,2000,"5,550,000.00"
Chris Herren,2000,"316,969.00"
Chris Mihm,2000,"1,923,600.00"
Chris Mills,2000,"4,800,000.00"
Chris Mullin,2000,"4,650,000.00"
Chris Porter,2000,"316,969.00"
Chris Webber,2000,"12,000,000.00"
Chris Whitney,2000,"2,370,000.00"
Christian Laettner,2000,"6,625,000.00"
Chuck Person,2000,"1,200,000.00"
Chucky Atkins,2000,"3,000,000.00"
Clar. Weatherspoon,2000,"2,100,000.00"
Clarence Weatherspoon,2000,"2,100,000.00"
Clifford Robinson,2000,"6,890,000.00"
Corey Benjamin,2000,"749,160.00"
Corey Maggette,2000,"1,353,960.00"
Corie Blount,2000,"1,320,000.00"
Corliss Williamson,2000,"3,940,000.00"
Cory Alexander,2000,"2,160,000.00"
Courtney Alexander,2000,"1,319,400.00"
Cuttino Mobley,2000,"3,920,000.00"
Dale Davis,2000,"6,000,000.00"
Dale Ellis,2000,"2,290,000.00"
Dalibor Bagaric,2000,"795,000.00"
Damon Jones,2000,"710,000.00"
Damon Stoudamire,2000,"11,250,000.00"
Dan Langhi,2000,"316,969.00"
Dan Majerle,2000,"4,050,000.00"
Dana Barros,2000,"3,700,000.00"
Daniel Santiago,2000,"316,969.00"
Danny Ferry,2000,"1,200,000.00"
Danny Fortson,2000,"3,950,000.00"
Danny Manning,2000,"8,030,000.00"
Darius Miles,2000,"2,841,720.00"
Darrell Armstrong,2000,"3,100,000.00"
Darrick Martin,2000,"673,500.00"
Darvin Ham,2000,"1,700,000.00"
David Benoit,2000,"736,000.00"
David Robinson,2000,"14,700,000.00"
David Wesley,2000,"2,880,000.00"
David Wingate,2000,"1,000,000.00"
Dean Garrett,2000,"2,880,000.00"
Dee Brown,2000,"1,000,000.00"
Dell Curry,2000,"2,000,000.00"
Dennis Scott,2000,"1,200,000.00"
Derek Anderson,2000,"2,250,000.00"
Derek Fisher,2000,"3,380,000.00"
Derek Strong,2000,"3,510,000.00"
DerMarr Johnson,2000,"2,107,200.00"
Derrick Coleman,2000,"8,000,000.00"
Derrick Dial,2000,"423,500.00"
Derrick McKey,2000,"5,400,000.00"
DeShawn Stevenson,2000,"828,120.00"
Desmond Mason,2000,"1,074,720.00"
Detlef Schrempf,2000,"2,200,000.00"
Devean George,2000,"849,720.00"
Dikembe Mutombo,2000,"14,400,000.00"
Dion Glover,2000,"960,480.00"
Dirk Nowitzki,2000,"1,693,560.00"
Don MacLean,2000,"3,178,500.00"
Don Reid,2000,"611,000.00"
Donnell Harvey,2000,"862,560.00"
Donyell Marshall,2000,"5,630,000.00"
Doug Christie,2000,"3,140,000.00"
Doug Overton,2000,"548,500.00"
Doug West,2000,"3,680,000.00"
Dragan Tarlac,2000,"2,500,000.00"
Duane Causwell,2000,"4,000,000.00"
Earl Boykins,2000,"498,500.00"
Eddie House,2000,"316,969.00"
Eddie Jones,2000,"8,960,000.00"
Eddie Robinson,2000,"600,000.00"
Eduardo Najera,2000,"316,969.00"
Elden Campbell,2000,"8,050,000.00"
Eldridge Recasner,2000,"1,200,000.00"
Elliot Perry,2000,"1,144,000.00"
Elton Brand,2000,"3,629,160.00"
Emanual Davis,2000,"610,000.00"
Eric Montross,2000,"2,240,000.00"
Eric Murdock,2000,"2,100,000.00"
Eric Piatkowski,2000,"2,200,000.00"
Eric Snow,2000,"3,380,000.00"
Eric Williams,2000,"3,890,000.00"
Erick Barkley,2000,"712,200.00"
Erick Dampier,2000,"5,610,000.00"
Erick Strickland,2000,"2,560,000.00"
Ervin Johnson,2000,"2,700,000.00"
Etan Thomas,2000,"1,388,880.00"
Etdrick Bohannon,2000,"523,500.00"
Evan Eschmeyer,2000,"423,500.00"
Felipe Lopez,2000,"831,120.00"
Felton Spencer,2000,"1,000,000.00"
Fred Hoiberg,2000,"880,000.00"
Garth Joseph,2000,"316,969.00"
Gary Grant,2000,"1,316,969.00"
Gary Payton,2000,"12,200,000.00"
Gary Trent,2000,"2,400,000.00"
George Lynch,2000,"2,200,000.00"
George McCloud,2000,"2,200,000.00"
Gerard King,2000,"489,500.00"
Glen Rice,2000,"7,578,900.00"
Glenn Robinson,2000,"8,120,000.00"
Grant Hill,2000,"9,660,000.00"
Grant Long,2000,"2,200,000.00"
Greg Anthony,2000,"3,500,000.00"
Greg Buckner,2000,"1,100,000.00"
Greg Foster,2000,"1,760,000.00"
Greg Minor,2000,"3,240,000.00"
Greg Ostertag,2000,"5,200,000.00"
Hakeem Olajuwon,2000,"16,700,000.00"
Hanno Mottola,2000,"316,969.00"
Hersey Hawkins,2000,"4,760,000.00"
Hidayet Turkoglu,2000,"1,131,240.00"
Horace Grant,2000,"6,500,000.00"
Howard Eisley,2000,"4,250,000.00"
Hubert Davis,2000,"2,100,000.00"
Iakovos Tsakalidis,2000,"763,200.00"
Ike Austin,2000,"5,500,000.00"
Ira Newble,2000,"316,969.00"
Isaac Austin,2000,"5,500,000.00"
Isaiah Rider,2000,"736,000.00"
J.R. Reid,2000,"2,200,000.00"
Jabari Smith Sr,2000,"316,969.00"
Jacque Vaughn,2000,"1,500,000.00"
Jahidi White,2000,"3,922,000.00"
Jake Voskuhl,2000,"316,969.00"
Jalen Rose,2000,"9,660,000.00"
Jamaal Magloire,2000,"975,000.00"
Jamal Crawford,2000,"1,762,320.00"
Jamal Mashburn,2000,"6,200,000.00"
Jamal Robinson,2000,"40,000.00"
James Posey,2000,"1,047,600.00"
James Robinson,2000,"1,870,000.00"
Jamie Feick,2000,"2,200,000.00"
Jaren Jackson Jr,2000,"1,750,000.00"
Jason Caffey,2000,"4,380,000.00"
Jason Collier,2000,"1,190,760.00"
Jason Hart,2000,"316,969.00"
Jason Kidd,2000,"7,680,000.00"
Jason Terry,2000,"1,579,080.00"
Jason Williams,2000,"2,011,080.00"
Jayson Williams,2000,"13,800,000.00"
Jeff Foster,2000,"922,080.00"
Jeff McInnis,2000,"523,500.00"
Jelani McCoy,2000,"1,110,000.00"
Jermaine Jackson,2000,"423,500.00"
Jermaine O'Neal,2000,"5,710,000.00"
Jerome Kersey,2000,"1,000,000.00"
Jerome Moiso,2000,"1,461,960.00"
Jerome Williams,2000,"2,870,000.00"
Jerry Stackhouse,2000,"5,310,000.00"
Jim Jackson,2000,"2,330,000.00"
Jim McIlvaine,2000,"5,400,000.00"
Joe Kleine,2000,"1,200,000.00"
Joe Smith,2000,"2,250,000.00"
Joel Przybilla,2000,"1,619,880.00"
John Amaechi,2000,"600,000.00"
John Crotty,2000,"800,000.00"
John Starks,2000,"2,250,000.00"
John Stockton,2000,"11,000,000.00"
John Wallace,2000,"2,200,000.00"
John Williams,2000,"2,100,000.00"
Johnny Newman,2000,"2,000,000.00"
Jon Barry,2000,"2,730,000.00"
Jonathan Bender,2000,"2,380,680.00"
Jonathan Kerner,2000,"423,500.00"
Jud Buechler,2000,"3,260,000.00"
Jumaine Jones,2000,"735,600.00"
Juwan Howard,2000,"16,875,000.00"
Karl Malone,2000,"15,750,000.00"
Keith Closs,2000,"1,920,000.00"
Keith Van Horn,2000,"9,000,000.00"
Kelvin Cato,2000,"5,330,000.00"
Kendall Gill,2000,"7,000,000.00"
Kenny Anderson,2000,"7,520,000.00"
Kenny Thomas,2000,"885,120.00"
Kenyon Martin,2000,"3,536,640.00"
Keon Clark,2000,"1,379,400.00"
Kerry Kittles,2000,"7,770,000.00"
Kevin Edwards,2000,"1,000,000.00"
Kevin Garnett,2000,"19,610,000.00"
Kevin Ollie,2000,"523,500.00"
Kevin Willis,2000,"2,870,000.00"
Keyon Dooling,2000,"1,538,880.00"
Khalid El-Amin,2000,"316,969.00"
Kobe Bryant,2000,"10,130,000.00"
Kornel David,2000,"498,500.00"
Kurt Thomas,2000,"3,680,000.00"
Lamar Odom,2000,"2,628,960.00"
Lamond Murray,2000,"3,380,000.00"
LaPhonso Ellis,2000,"1,200,000.00"
Lari Ketner,2000,"423,500.00"
Laron Profit,2000,"508,000.00"
Larry Hughes,2000,"1,842,480.00"
Larry Johnson,2000,"11,000,000.00"
Larry Robinson,2000,"611,000.00"
Latrell Sprewell,2000,"10,125,000.00"
Lavor Postell,2000,"316,969.00"
Lawrence Funderburke,2000,"2,700,000.00"
Lazaro Borrell,2000,"423,500.00"
Lee Nailon,2000,"316,969.00"
Leon Smith,2000,"483,680.00"
Lindsey Hunter,2000,"2,650,000.00"
Lorenzen Wright,2000,"4,950,000.00"
Lorenzo Williams,2000,"1,750,000.00"
Loy Vaught,2000,"4,812,025.00"
Luc Longley,2000,"5,750,000.00"
Lucious Harris,2000,"2,160,000.00"
Maceo Baston,2000,"423,500.00"
Mahmoud Abdul-Rauf,2000,"798,500.00"
Malik Rose,2000,"2,570,000.00"
Mamadou N'diaye,2000,"737,880.00"
Marc Jackson,2000,"316,969.00"
Marcus Camby,2000,"5,750,000.00"
Marcus Fizer,2000,"2,562,000.00"
Mario Elie,2000,"1,000,000.00"
Mark Blount,2000,"316,969.00"
Mark Bryant,2000,"3,029,268.00"
Mark Jackson,2000,"3,570,000.00"
Mark Karcher,2000,"50,000.00"
Mark Madsen,2000,"707,040.00"
Mark Pope,2000,"498,500.00"
Mark Strickland,2000,"2,400,000.00"
Mateen Cleaves,2000,"1,253,400.00"
Matt Bullard,2000,"2,100,000.00"
Matt Geiger,2000,"7,515,840.00"
Matt Harpring,2000,"1,244,880.00"
Matt Maloney,2000,"2,401,000.00"
Maurice Taylor,2000,"2,250,000.00"
Metta World Peace,2000,"1,160,760.00"
Michael Curry,2000,"2,200,000.00"
Michael Dickerson,2000,"1,310,400.00"
Michael Doleac,2000,"1,452,000.00"
Michael Finley,2000,"8,400,000.00"
Michael Hawkins,2000,"423,500.00"
Michael Olowokandi,2000,"3,697,440.00"
Michael Redd,2000,"316,969.00"
Michael Ruffin,2000,"440,000.00"
Michael Smith,2000,"2,200,000.00"
Michael Stewart,2000,"3,520,000.00"
Mike Bibby,2000,"3,308,160.00"
Mike Miller,2000,"2,320,080.00"
Mike Penberthy,2000,"316,969.00"
Mike Smith,2000,"316,969.00"
Mikki Moore,2000,"2,850,000.00"
Milt Palacio,2000,"316,969.00"
Mirsad Turkcan,2000,"1,069,400.00"
Mitch Richmond,2000,"10,000,000.00"
Monty Williams,2000,"1,000,000.00"
Moochie Norris,2000,"523,500.00"
Mookie Blaylock,2000,"4,800,000.00"
Morris Peterson,2000,"898,560.00"
Muggsy Bogues,2000,"1,740,000.00"
Nazr Mohammed,2000,"739,080.00"
Nick Anderson,2000,"3,750,000.00"
Nick Van Exel,2000,"9,200,000.00"
Obinna Ekezie,2000,"423,500.00"
Olden Polynice,2000,"2,200,000.00"
Olumide Oyedeji,2000,"316,969.00"
Othella Harrington,2000,"2,250,000.00"
Otis Thorpe,2000,"2,200,000.00"
P.J. Brown,2000,"5,740,000.00"
Pat Garrity,2000,"1,019,280.00"
Patrick Ewing,2000,"14,000,000.00"
Paul McPherson,2000,"316,969.00"
Paul Pierce,2000,"1,608,840.00"
Peja Stojakovic,2000,"1,480,000.00"
Pepe Sanchez,2000,"316,969.00"
Pervis Ellison,2000,"1,000,000.00"
Pete Mickeal,2000,"316,969.00"
PJ Brown,2000,"5,740,000.00"
Popeye Jones,2000,"2,812,500.00"
Predrag Stojakovic,2000,"1,480,000.00"
Quentin Richardson,2000,"1,020,960.00"
Quincy Lewis,2000,"1,000,440.00"
Radoslav Nesterovic,2000,"1,123,560.00"
Raef LaFrentz,2000,"2,970,840.00"
Rafer Alston,2000,"423,500.00"
Randy Brown,2000,"2,250,000.00"
Rashard Lewis,2000,"3,920,000.00"
Rasheed Wallace,2000,"12,600,000.00"
Rasho Nesterovic,2000,"1,123,560.00"
Ray Allen,2000,"10,130,000.00"
Reggie Miller,2000,"10,670,000.00"
Reggie Slater,2000,"673,500.00"
Rex Chapman,2000,"3,500,000.00"
Richard Hamilton,2000,"1,973,880.00"
Rick Brunson,2000,"539,500.00"
Rick Fox,2000,"3,400,000.00"
Ricky Davis,2000,"939,360.00"
Robert Horry,2000,"4,800,000.00"
Robert Pack,2000,"4,320,000.00"
Robert Traylor,2000,"2,203,080.00"
Rod Strickland,2000,"10,000,000.00"
Rodney Buford,2000,"423,500.00"
Rodney Rogers,2000,"2,200,000.00"
Ron Harper,2000,"2,200,000.00"
Ron Mercer,2000,"5,520,000.00"
Roshown McLeod,2000,"978,600.00"
Roy Rogers,2000,"523,500.00"
Ruben Garces,2000,"316,969.00"
Ruben Patterson,2000,"990,000.00"
Ruben Wolkowyski,2000,"316,969.00"
Ryan Bowen,2000,"510,000.00"
Sam Cassell,2000,"4,000,000.00"
Sam Jacobson,2000,"768,500.00"
Sam Mitchell,2000,"2,370,000.00"
Sam Perkins,2000,"2,250,000.00"
Samaki Walker,2000,"2,960,000.00"
Scot Pollard,2000,"3,920,000.00"
Scott Padgett,2000,"730,800.00"
Scott Williams,2000,"4,200,000.00"
Scottie Pippen,2000,"13,750,000.00"
Sean Elliott,2000,"5,300,000.00"
Sean Rooks,2000,"2,160,000.00"
Shammond Williams,2000,"550,000.00"
Shandon Anderson,2000,"2,200,000.00"
Shaquille O'Neal,2000,"19,285,715.00"
Shareef Abdur-Rahim,2000,"10,130,000.00"
Shawn Bradley,2000,"8,370,000.00"
Shawn Kemp,2000,"11,720,000.00"
Shawn Marion,2000,"1,662,240.00"
Shawnelle Scott,2000,"548,500.00"
Sherman Douglas,2000,"1,100,000.00"
Soumaila Samake,2000,"316,969.00"
Speedy Claxton,2000,"936,000.00"
Stacey Augmon,2000,"923,500.00"
Stanislav Medvedenko,2000,"316,969.00"
Stephen Jackson,2000,"316,969.00"
Stephon Marbury,2000,"10,130,000.00"
Steve Francis,2000,"3,246,960.00"
Steve Kerr,2000,"2,200,000.00"
Steve Nash,2000,"5,500,000.00"
Steve Smith,2000,"8,100,000.00"
Steven Smith,2000,"8,100,000.00"
Stromile Swift,2000,"3,164,280.00"
Tariq Abdul-Wahad,2000,"4,500,000.00"
Terrance Roberson,2000,"316,969.00"
Terrell Brandon,2000,"8,330,000.00"
Terry Cummings,2000,"2,200,000.00"
Terry Davis,2000,"923,500.00"
Terry Mills,2000,"2,400,000.00"
Terry Porter,2000,"2,200,000.00"
Theo Ratliff,2000,"7,800,000.00"
Tim Duncan,2000,"9,660,000.00"
Tim Hardaway,2000,"12,000,000.00"
Tim James,2000,"783,120.00"
Tim Thomas,2000,"8,510,000.00"
Todd Day,2000,"736,000.00"
Todd Fuller,2000,"611,000.00"
Todd MacCulloch,2000,"423,500.00"
Tom Gugliotta,2000,"9,360,000.00"
Tom Hammonds,2000,"1,130,000.00"
Toni Kukoc,2000,"6,000,000.00"
Tony Battie,2000,"3,200,000.00"
Tony Delk,2000,"2,250,000.00"
Tony Massenburg,2000,"1,360,000.00"
Torraye Braggs,2000,"316,969.00"
Tracy McGrady,2000,"9,660,000.00"
Tracy Murray,2000,"3,060,000.00"
Trajan Langdon,2000,"1,500,120.00"
Travis Best,2000,"3,500,000.00"
Travis Knight,2000,"3,200,000.00"
Troy Hudson,2000,"523,500.00"
Tyrone Corbin,2000,"1,000,000.00"
Tyrone Hill,2000,"7,300,000.00"
Tyrone Nesby,2000,"2,990,000.00"
Tyronn Lue,2000,"865,800.00"
Tyus Edney,2000,"523,500.00"
Vernon Maxwell,2000,"2,570,000.00"
Vin Baker,2000,"10,130,000.00"
Vince Carter,2000,"2,425,440.00"
Vinny Del Negro,2000,"2,100,000.00"
Vitaly Potapenko,2000,"4,290,000.00"
Vlade Divac,2000,"9,640,000.00"
Vladimir Stepania,2000,"749,160.00"
Vonteego Cummings,2000,"757,200.00"
Voshon Lenard,2000,"3,780,000.00"
Wally Szczerbiak,2000,"2,162,280.00"
Walt Williams,2000,"4,250,000.00"
Walter McCarty,2000,"2,670,000.00"
Wesley Person,2000,"5,600,000.00"
Will Perdue,2000,"2,250,000.00"
William Avery,2000,"1,286,160.00"
William Cunningham,2000,"498,500.00"
Zan Tabak,2000,"1,200,000.00"
Zendon Hamilton,2000,"316,969.00"
Zydrunas Ilgauskas,2000,"10,130,000.00"
Aaron McKie,2001,"4,000,000.00"
Aaron Williams,2001,"2,475,000.00"
Adonal Foyle,2001,"4,400,000.00"
Adrian Griffin,2001,"565,850.00"
AJ Guyton,2001,"465,850.00"
Al Harrington,2001,"1,436,982.00"
Alan Henderson,2001,"6,500,312.00"
Aleksandar Radojevic,2001,"1,524,600.00"
Allan Houston,2001,"12,750,000.00"
Allen Iverson,2001,"11,250,000.00"
Alonzo Mourning,2001,"18,754,800.00"
Alton Ford,2001,"332,817.00"
Alvin Jones,2001,"332,817.00"
Alvin Williams,2001,"5,350,000.00"
Amal McCaskill,2001,"465,850.00"
Andre Miller,2001,"1,934,520.00"
Andrei Kirilenko,2001,"831,120.00"
Andrew DeClercq,2001,"2,900,000.00"
Anfernee Hardaway,2001,"11,250,000.00"
Antawn Jamison,2001,"3,388,176.00"
Anthony Carter,2001,"3,250,000.00"
Anthony Johnson,2001,"598,600.00"
Anthony Mason,2001,"4,538,000.00"
Anthony Peeler,2001,"2,978,500.00"
Antoine Walker,2001,"11,250,000.00"
Antonio Daniels,2001,"3,000,000.00"
Antonio Davis,2001,"11,000,000.00"
Antonio Harvey,2001,"715,850.00"
Antonio McDyess,2001,"11,700,000.00"
Antonis Fotsis,2001,"332,817.00"
Art Long,2001,"465,850.00"
Austin Croshere,2001,"6,310,000.00"
Avery Johnson,2001,"4,538,000.00"
Baron Davis,2001,"3,119,400.00"
Ben Wallace,2001,"4,700,000.00"
Bimbo Coles,2001,"2,200,000.00"
Bo Outlaw,2001,"6,000,000.00"
Bob Sura,2001,"5,213,333.00"
Bobby Jackson,2001,"2,475,000.00"
Bobby Phills,2001,"5,220,000.00"
Bobby Simmons,2001,"332,817.00"
Bonzi Wells,2001,"2,028,239.00"
Brad Miller,2001,"4,400,000.00"
Brandon Armstrong,2001,"865,800.00"
Brendan Haywood,2001,"978,600.00"
Brent Barry,2001,"4,680,000.00"
Brent Price,2001,"3,680,000.00"
Brevin Knight,2001,"4,500,000.00"
Brian Cardinal,2001,"465,850.00"
Brian Grant,2001,"9,925,076.00"
Brian Scalabrine,2001,"332,817.00"
Brian Shaw,2001,"963,415.00"
Brian Skinner,2001,"1,483,461.00"
Bruce Bowen,2001,"715,850.00"
Bruno Sundov,2001,"565,850.00"
Bryant Reeves,2001,"11,555,554.00"
Bryant Stith,2001,"2,000,000.00"
Bryce Drew,2001,"1,300,000.00"
Bryon Russell,2001,"5,142,857.00"
Cal Bowdler,2001,"1,179,720.00"
Calbert Cheaney,2001,"2,400,000.00"
Calvin Booth,2001,"4,539,000.00"
Carlos Arroyo,2001,"332,817.00"
Carlos Rogers,2001,"778,350.00"
Cedric Henderson,2001,"3,000,000.00"
Charles Oakley,2001,"6,545,000.00"
Charles Smith,2001,"540,850.00"
Charlie Bell,2001,"89,292.00"
Charlie Ward,2001,"5,110,000.00"
Chauncey Billups,2001,"2,475,000.00"
Cherokee Parks,2001,"715,850.00"
Chris Andersen,2001,"288,171.00"
Chris Childs,2001,"5,200,000.00"
Chris Crawford,2001,"2,500,000.00"
Chris Dudley,2001,"7,200,000.00"
Chris Gatling,2001,"2,504,227.00"
Chris Mihm,2001,"2,067,960.00"
Chris Mills,2001,"5,400,000.00"
Chris Porter,2001,"465,850.00"
Chris Webber,2001,"12,750,000.00"
Chris Whitney,2001,"2,700,000.00"
Christian Laettner,2001,"4,500,000.00"
Chucky Atkins,2001,"3,300,000.00"
Clar. Weatherspoon,2001,"4,638,000.00"
Clarence Weatherspoon,2001,"4,638,000.00"
Clifford Robinson,2001,"7,656,250.00"
Corey Maggette,2001,"1,448,400.00"
Corie Blount,2001,"1,609,235.00"
Corliss Williamson,2001,"4,000,000.00"
Cory Alexander,2001,"1,995,741.00"
Courtney Alexander,2001,"1,418,400.00"
Cuttino Mobley,2001,"4,413,375.00"
Dale Davis,2001,"7,010,000.00"
Dalibor Bagaric,2001,"854,640.00"
Damon Jones,2001,"565,850.00"
Damon Stoudamire,2001,"12,375,000.00"
Damone Brown,2001,"332,817.00"
Dan Langhi,2001,"465,850.00"
Dan Majerle,2001,"1,000,000.00"
Dana Barros,2001,"1,600,000.00"
Daniel Santiago,2001,"465,850.00"
Danny Ferry,2001,"1,000,000.00"
Danny Fortson,2001,"4,649,534.00"
Danny Manning,2001,"1,500,000.00"
Darius Miles,2001,"3,054,840.00"
Darrell Armstrong,2001,"4,005,000.00"
Darrick Martin,2001,"778,350.00"
Darvin Ham,2001,"1,760,000.00"
David Robinson,2001,"9,500,000.00"
David Wesley,2001,"3,240,000.00"
Dean Garrett,2001,"3,240,000.00"
Dean Oliver,2001,"332,817.00"
Dell Curry,2001,"2,100,000.00"
Derek Anderson,2001,"6,495,000.00"
Derek Fisher,2001,"3,000,000.00"
Derek Strong,2001,"3,861,000.00"
DerMarr Johnson,2001,"2,265,240.00"
Derrick Coleman,2001,"8,710,000.00"
Derrick Dial,2001,"540,850.00"
Derrick McKey,2001,"6,000,000.00"
DeSagana Diop,2001,"1,842,480.00"
DeShawn Stevenson,2001,"890,280.00"
Desmond Mason,2001,"1,155,240.00"
Devean George,2001,"834,250.00"
Dickey Simpkins,2001,"26,190.00"
Dikembe Mutombo,2001,"14,315,790.00"
Dion Glover,2001,"1,027,440.00"
Dirk Nowitzki,2001,"2,157,595.00"
Don MacLean,2001,"965,850.00"
Don Reid,2001,"1,000,000.00"
Donnell Harvey,2001,"927,360.00"
Donyell Marshall,2001,"6,510,000.00"
Doug Christie,2001,"5,200,000.00"
Earl Boykins,2001,"650,000.00"
Earl Watson,2001,"332,817.00"
Eddie Griffin,2001,"2,011,080.00"
Eddie House,2001,"465,850.00"
Eddie Jones,2001,"10,091,250.00"
Eddie Robinson,2001,"5,170,000.00"
Eddy Curry,2001,"2,678,400.00"
Eduardo Najera,2001,"465,850.00"
Elden Campbell,2001,"7,975,000.00"
Eldridge Recasner,2001,"1,300,000.00"
Elton Brand,2001,"3,882,360.00"
Emanual Davis,2001,"715,850.00"
Eric Montross,2001,"2,480,000.00"
Eric Piatkowski,2001,"3,000,000.00"
Eric Snow,2001,"3,750,000.00"
Eric Williams,2001,"4,448,000.00"
Erick Barkley,2001,"638,000.00"
Erick Dampier,2001,"6,235,000.00"
Erick Strickland,2001,"637,415.00"
Ernest Brown,2001,"332,817.00"
Ervin Johnson,2001,"3,670,929.00"
Etan Thomas,2001,"1,493,040.00"
Evan Eschmeyer,2001,"3,038,000.00"
Felipe Lopez,2001,"565,850.00"
Felton Spencer,2001,"1,000,000.00"
Fred Hoiberg,2001,"1,600,000.00"
Gary Payton,2001,"12,926,493.00"
Gary Trent,2001,"715,850.00"
George Lynch,2001,"2,400,000.00"
George McCloud,2001,"2,400,000.00"
Gerald Wallace,2001,"797,880.00"
Gilbert Arenas,2001,"332,817.00"
Glen Rice,2001,"8,800,000.00"
Glenn Robinson,2001,"8,990,000.00"
Grant Hill,2001,"10,865,250.00"
Grant Long,2001,"2,400,000.00"
Greg Anthony,2001,"3,000,000.00"
Greg Buckner,2001,"1,200,000.00"
Greg Foster,2001,"1,764,247.00"
Greg Ostertag,2001,"6,933,328.00"
